scenery;sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;5;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;245;633077;378257.27;1980;245;245;1.46;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;167;633732;365294.77;334;167;167;1.46;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;302;633732;372000.39;4283;302;302;1.45;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis>forum_vis>resource_vis;167;632729;396522.86;334;167;167;1.47;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;217;632814;392843.1;384;217;217;1.47;0.47;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;197;633077;418125.02;197;197;197;1.42;0.51;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis;181;632034;365033.92;362;181;181;1.45;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;207;633077;362734.84;912;207;207;1.45;0.46;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis;226;633384;383889.33;1852;226;226;1.49;0.43;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_sub;226;633384;383889.33;1684;226;226;1.49;0.43;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis;175;632574;407142.13;700;175;175;1.5;0.42;1.5;1.5;2
3;5;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>assignment_sub;175;632574;407142.13;525;175;175;1.5;0.42;1.5;1.5;2
3;5;forum_vis>forum_vis>resource_vis>resource_vis>assignment_sub;254;633726;391841.59;607;254;254;1.43;0.48;1.5;1.5;2
3;5;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;187;633077;406143.35;187;187;187;1.45;0.5;1.5;1.5;2
3;5;forum_vis>forum_vis>resource_vis>forum_vis>assignment_sub;226;633077;395288.04;585;226;226;1.46;0.47;1.5;1.5;2
3;5;forum_vis>forum_vis>resource_vis>forum_vis>forum_vis;187;633077;414249.83;374;187;187;1.49;0.45;1.5;1.5;2
3;5;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;174;633732;428075.75;174;174;174;1.4;0.52;1.5;1.5;2
3;5;forum_vis>forum_vis>assignment_vis>resource_vis>assignment_sub;175;632814;407000.69;175;175;175;1.44;0.5;1.5;1.5;2
3;5;forum_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;179;633536;422189.2;179;179;179;1.43;0.48;1.5;1.5;2
3;5;forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;187;632689;360582.19;368;187;187;1.45;0.45;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_participation>forum_vis;170;632729;369635.19;340;170;170;1.45;0.47;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_participation>assignment_sub;186;633384;368997.32;356;186;186;1.45;0.46;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis;175;632729;384180.52;700;175;175;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>assignment_sub;175;632729;384180.52;525;175;175;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis;218;632734;379351.14;1874;218;218;1.47;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;258;632881;368073.37;2832;258;258;1.47;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_sub;193;632920;405014.09;193;193;193;1.46;0.45;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_sub;240;633569;378157.48;775;240;240;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis>resource_vis>resource_vis;168;633383;403132.44;336;168;168;1.5;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_participation>forum_vis>assignment_sub;170;632729;369635.19;340;170;170;1.45;0.47;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>forum_vis;175;632729;384180.52;700;175;175;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>assignment_sub;175;632729;384180.52;700;175;175;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis>resource_vis>resource_vis>assignment_sub;168;633383;403132.44;336;168;168;1.5;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis;205;632729;372117.09;1472;205;205;1.47;0.43;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;312;633569;370991.71;3238;312;312;1.48;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>resource_vis;185;633569;388427.26;370;185;185;1.47;0.42;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis>resource_vis>assignment_sub;185;633569;388427.26;370;185;185;1.47;0.42;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;253;632920;379605.52;1628;253;253;1.49;0.44;1.5;1.5;2
3;5;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;253;632920;379605.52;1458;253;253;1.49;0.44;1.5;1.5;2
3;5;resource_vis_SOME>resource_vis>resource_vis>resource_vis>assignment_sub;167;633768;390627.19;167;167;167;1.35;0.53;1.5;1.5;2
3;5;resource_vis_SOME>resource_vis>resource_vis>forum_vis>assignment_sub;187;632611;398452.58;187;187;187;1.42;0.47;1.5;1.5;2
3;5;resource_vis_SOME>resource_vis>resource_vis>assignment_vis>assignment_sub;189;633859;407609.6;189;189;189;1.36;0.55;1.5;1.5;2
3;5;resource_vis_SOME>resource_vis_SOME>resource_vis>resource_vis>assignment_sub;203;633018;353247.43;203;203;203;1.34;0.54;1.5;1.5;2
3;5;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis;172;632729;384245.59;688;172;172;1.49;0.43;1.5;1.5;2
3;5;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>assignment_sub;172;632729;384245.59;516;172;172;1.49;0.43;1.5;1.5;2
3;5;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;172;632729;384245.59;688;172;172;1.49;0.43;1.5;1.5;2
3;5;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;172;632729;384245.59;688;172;172;1.49;0.43;1.5;1.5;2
3;5;forum_vis_MANY>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;172;632729;384245.59;516;172;172;1.49;0.43;1.5;1.5;2
3;6;resource_vis>resource_vis>resource_vis>forum_vis>forum_vis>assignment_sub;188;632734;415230.32;188;188;188;1.45;0.46;1.5;1.5;2
3;6;resource_vis>resource_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;168;632734;446075.74;168;168;168;1.41;0.49;1.5;1.5;2
3;6;resource_vis>resource_vis>assignment_vis>resource_vis>resource_vis>assignment_sub;170;633768;441830.11;170;170;170;1.34;0.55;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;250;632729;397073.79;450;250;250;1.52;0.44;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;200;632574;412495.54;400;200;200;1.52;0.43;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;200;632574;412495.54;400;200;200;1.52;0.43;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis>forum_vis>forum_vis>forum_vis;178;632574;421740.78;356;178;178;1.46;0.46;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis>forum_vis>forum_vis>assignment_sub;239;633077;408326.86;417;239;239;1.46;0.47;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis>forum_vis>resource_vis>assignment_sub;196;632729;420240.57;196;196;196;1.47;0.47;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;176;633077;436825.44;176;176;176;1.45;0.49;1.5;1.5;2
3;6;resource_vis>resource_vis>forum_vis>resource_vis>resource_vis>assignment_sub;168;632729;422735.07;168;168;168;1.41;0.5;1.5;1.5;2
3;6;resource_vis>forum_vis>resource_vis>forum_vis>forum_vis>assignment_sub;181;632734;417239.42;181;181;181;1.48;0.46;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;206;632734;409425.49;388;206;206;1.5;0.44;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;200;632734;404049.34;400;200;200;1.46;0.46;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;247;632734;402085.32;986;247;247;1.46;0.47;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;183;633077;388416.74;183;183;183;1.46;0.47;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis;182;632729;418334.72;364;182;182;1.51;0.43;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_sub;182;632729;418334.72;364;182;182;1.51;0.43;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>resource_vis>resource_vis>assignment_sub;185;632814;416600.99;185;185;185;1.43;0.48;1.5;1.5;2
3;6;resource_vis>forum_vis>forum_vis>resource_vis>forum_vis>assignment_sub;172;632734;420817.94;172;172;172;1.47;0.47;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis;179;632734;403806.69;358;179;179;1.49;0.45;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;216;632734;388263.6;571;216;216;1.48;0.45;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_sub;182;632920;407181.55;182;182;182;1.49;0.45;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis;176;632729;398018.85;352;176;176;1.49;0.44;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;268;632920;393480.65;863;268;268;1.49;0.44;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;219;632920;397276.96;438;219;219;1.5;0.44;1.5;1.5;2
3;6;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;219;632920;397276.96;438;219;219;1.5;0.44;1.5;1.5;2
3;6;forum_vis>resource_vis>resource_vis>forum_vis>forum_vis>assignment_sub;174;633077;417919.25;174;174;174;1.48;0.45;1.5;1.5;2
3;6;forum_vis>resource_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;175;632729;417366.68;175;175;175;1.55;0.41;1.5;1.5;2
3;6;forum_vis>resource_vis>forum_vis>forum_vis>forum_vis>assignment_sub;171;633077;413688.68;171;171;171;1.5;0.45;1.5;1.5;2
3;6;forum_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;182;632734;387030.14;350;182;182;1.46;0.44;1.5;1.5;2
3;6;forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;196;632574;405709.44;371;196;196;1.49;0.43;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;171;633077;367360.37;171;171;171;1.45;0.46;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;197;632574;396709.41;394;197;197;1.46;0.45;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;245;633077;378257.27;990;245;245;1.46;0.46;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;167;633732;365294.77;167;167;167;1.46;0.46;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;167;632729;396522.86;167;167;167;1.47;0.46;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;181;632034;365033.92;181;181;181;1.45;0.46;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis;168;632729;387324.28;336;168;168;1.45;0.45;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;226;633384;383889.33;926;226;226;1.49;0.43;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;175;632574;407142.13;350;175;175;1.5;0.42;1.5;1.5;2
3;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;175;632574;407142.13;350;175;175;1.5;0.42;1.5;1.5;2
3;6;forum_vis>forum_vis>resource_vis>forum_vis>forum_vis>assignment_sub;187;633077;414249.83;187;187;187;1.49;0.45;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;170;632729;369635.19;170;170;170;1.45;0.47;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis;175;632729;384180.52;350;175;175;1.49;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_sub;175;632729;384180.52;350;175;175;1.49;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;180;632729;378422.19;360;180;180;1.47;0.45;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;218;632734;379351.14;937;218;218;1.47;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis>resource_vis>resource_vis>assignment_sub;168;633383;403132.44;168;168;168;1.5;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;175;632729;384180.52;350;175;175;1.49;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis;185;632729;378448.98;370;185;185;1.47;0.43;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;205;632729;372117.09;736;205;205;1.47;0.43;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_sub;185;633569;388427.26;185;185;185;1.47;0.42;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;253;632920;379605.52;814;253;253;1.49;0.44;1.5;1.5;2
3;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis;170;632729;373496.94;340;170;170;1.48;0.44;1.5;1.5;2
3;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;172;632729;384245.59;344;172;172;1.49;0.43;1.5;1.5;2
3;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;172;632729;384245.59;344;172;172;1.49;0.43;1.5;1.5;2
3;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;172;632729;384245.59;344;172;172;1.49;0.43;1.5;1.5;2
3;7;resource_vis>resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;200;632574;412495.54;200;200;200;1.52;0.43;1.5;1.5;2
3;7;resource_vis>resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;178;632574;421740.78;178;178;178;1.46;0.46;1.5;1.5;2
3;7;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;200;632734;404049.34;200;200;200;1.46;0.46;1.5;1.5;2
3;7;resource_vis>forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;182;632729;418334.72;182;182;182;1.51;0.43;1.5;1.5;2
3;7;resource_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;179;632734;403806.69;179;179;179;1.49;0.45;1.5;1.5;2
3;7;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;176;632729;398018.85;176;176;176;1.49;0.44;1.5;1.5;2
3;7;resource_vis>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;219;632920;397276.96;219;219;219;1.5;0.44;1.5;1.5;2
3;7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;197;632574;396709.41;197;197;197;1.46;0.45;1.5;1.5;2
3;7;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;168;632729;387324.28;168;168;168;1.45;0.45;1.5;1.5;2
3;7;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;175;632574;407142.13;175;175;175;1.5;0.42;1.5;1.5;2
3;7;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;175;632729;384180.52;175;175;175;1.49;0.44;1.5;1.5;2
3;7;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;180;632729;378422.19;180;180;180;1.47;0.45;1.5;1.5;2
3;7;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;185;632729;378448.98;185;185;185;1.47;0.43;1.5;1.5;2
3;7;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;170;632729;373496.94;170;170;170;1.48;0.44;1.5;1.5;2
3;7;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;172;632729;384245.59;172;172;172;1.49;0.43;1.5;1.5;2
4;2;resource_vis>assignment_vis;1798;633943;271469.79;199299;1798;1798;1.42;0.5;1.5;1.5;2
4;2;resource_vis>resource_vis;1102;633934;327495.35;122274;1102;1102;1.4;0.51;1.5;1.5;2
4;2;resource_vis>assignment_try;1647;633934;270507.95;113340;1647;1647;1.42;0.5;1.5;1.5;2
4;2;resource_vis>assignment_sub;1829;633943;267590.59;157956;1829;1829;1.41;0.5;1.5;1.5;2
4;2;resource_vis>assignment_vis_SOME;209;633934;416103.54;1254;209;209;1.36;0.55;1.5;1.5;2
4;2;resource_vis>forum_vis;620;633918;353889.73;117372;620;620;1.43;0.49;1.5;1.5;2
4;2;resource_vis>forum_vis_SOME;334;632929;377835.46;45926;334;334;1.48;0.45;1.5;1.5;2
4;2;resource_vis>forum_participation;200;633086;385508.41;8140;200;200;1.46;0.46;1.5;1.5;2
4;2;assignment_vis>resource_vis;1047;633852;308779.73;88450;1047;1047;1.39;0.51;1.5;1.5;2
4;2;assignment_vis>assignment_vis;1512;633943;291416.66;168326;1512;1512;1.37;0.52;1.5;1.5;2
4;2;assignment_vis>assignment_try;2085;633943;248385.68;140077;2085;2085;1.38;0.52;1.5;1.5;2
4;2;assignment_vis>assignment_sub;2085;633943;248385.68;188418;2085;2085;1.38;0.52;1.5;1.5;2
4;2;assignment_vis>assignment_vis_SOME;207;633918;421127.62;2262;207;207;1.32;0.54;1.5;1.5;2
4;2;assignment_vis>forum_vis_SOME;231;633575;401536.38;9180;231;231;1.45;0.45;1.5;1.5;2
4;2;assignment_vis>forum_vis;475;633761;366914.42;53056;475;475;1.38;0.51;1.5;1.5;2
4;2;assignment_vis>resource_vis_SOME;216;633768;369769.21;2550;216;216;1.3;0.56;1.5;1.5;2
4;2;assignment_try>assignment_sub;2085;633943;248385.68;116234;2085;2085;1.38;0.52;1.5;1.5;2
4;2;assignment_try>resource_vis;556;633852;337881.28;25174;556;556;1.35;0.52;1.5;1.5;2
4;2;assignment_try>assignment_vis;1055;633927;299446.92;63794;1055;1055;1.37;0.52;1.5;1.5;2
4;2;assignment_try>assignment_try;405;633822;359173.7;15432;405;405;1.32;0.55;1.5;1.5;2
4;2;assignment_try>assignment_vis_SOME;170;633918;418376.92;2040;170;170;1.32;0.53;1.5;1.5;2
4;2;assignment_try>forum_vis;248;633761;396376.3;6350;248;248;1.34;0.52;1.5;1.5;2
4;2;assignment_sub>assignment_vis;262;633747;344281.14;12422;262;262;1.3;0.54;1.5;1.5;2
4;2;assignment_sub>assignment_try;248;633747;341687.83;8938;248;248;1.3;0.55;1.5;1.5;2
4;2;assignment_sub>assignment_sub;262;633747;344281.14;9949;262;262;1.3;0.54;1.5;1.5;2
4;2;assignment_vis_SOME>assignment_vis;317;633934;400925.98;5632;317;317;1.3;0.55;1.5;1.5;2
4;2;assignment_vis_SOME>assignment_try;245;633838;408141.39;1470;245;245;1.3;0.56;1.5;1.5;2
4;2;assignment_vis_SOME>assignment_sub;317;633934;400925.98;4134;317;317;1.3;0.55;1.5;1.5;2
4;2;forum_vis>resource_vis;517;633726;345983.28;60912;517;517;1.42;0.5;1.5;1.5;2
4;2;forum_vis>assignment_vis;744;633918;333458.51;152702;744;744;1.41;0.49;1.5;1.5;2
4;2;forum_vis>assignment_try;665;633918;330637.62;87260;665;665;1.42;0.49;1.5;1.5;2
4;2;forum_vis>forum_vis_SOME;253;633389;385074.16;31898;253;253;1.48;0.43;1.5;1.5;2
4;2;forum_vis>forum_vis;575;633732;348805.42;157010;575;575;1.43;0.48;1.5;1.5;2
4;2;forum_vis>forum_participation;227;633732;359964.0;18880;227;227;1.46;0.45;1.5;1.5;2
4;2;forum_vis>assignment_sub;748;633918;332095.79;136428;748;748;1.41;0.5;1.5;1.5;2
4;2;forum_vis_SOME>forum_vis;393;633575;358603.02;90228;393;393;1.47;0.44;1.5;1.5;2
4;2;forum_vis_SOME>forum_participation;186;633384;369004.1;4272;186;186;1.45;0.46;1.5;1.5;2
4;2;forum_vis_SOME>forum_vis_SOME;312;633569;370999.9;52156;312;312;1.48;0.44;1.5;1.5;2
4;2;forum_vis_SOME>assignment_vis;391;633575;360400.41;64460;391;391;1.47;0.44;1.5;1.5;2
4;2;forum_vis_SOME>assignment_sub;393;633575;358603.02;63189;393;393;1.47;0.44;1.5;1.5;2
4;2;forum_vis_SOME>assignment_try;351;633536;358879.84;40542;351;351;1.48;0.45;1.5;1.5;2
4;2;forum_vis_SOME>resource_vis;240;633569;378163.43;10638;240;240;1.49;0.44;1.5;1.5;2
4;2;forum_participation>forum_vis;214;633732;359270.31;14744;214;214;1.45;0.46;1.5;1.5;2
4;2;forum_participation>assignment_vis;227;633732;359964.0;14026;227;227;1.46;0.45;1.5;1.5;2
4;2;forum_participation>assignment_sub;227;633732;359964.0;14026;227;227;1.46;0.45;1.5;1.5;2
4;2;forum_participation>assignment_try;206;633732;363505.19;9624;206;206;1.46;0.46;1.5;1.5;2
4;2;resource_vis_SOME>resource_vis;424;633859;340337.45;12442;424;424;1.36;0.52;1.5;1.5;2
4;2;resource_vis_SOME>assignment_vis;418;633859;339484.04;9792;418;418;1.36;0.52;1.5;1.5;2
4;2;resource_vis_SOME>assignment_try;365;633859;340171.13;4374;365;365;1.37;0.53;1.5;1.5;2
4;2;resource_vis_SOME>assignment_sub;424;633859;340337.45;9248;424;424;1.36;0.52;1.5;1.5;2
4;2;resource_vis_SOME>forum_vis;187;632620;398453.63;2238;187;187;1.42;0.47;1.5;1.5;2
4;2;resource_vis_SOME>resource_vis_SOME;203;633018;353248.51;2430;203;203;1.34;0.54;1.5;1.5;2
4;2;forum_vis_MANY>forum_vis_SOME;172;632738;384259.86;6174;172;172;1.49;0.43;1.5;1.5;2
4;2;forum_vis_MANY>forum_vis;172;632738;384259.86;5488;172;172;1.49;0.43;1.5;1.5;2
4;2;forum_vis_MANY>assignment_vis;171;632738;386501.89;4104;171;171;1.49;0.43;1.5;1.5;2
4;2;forum_vis_MANY>assignment_sub;172;632738;384259.86;4116;172;172;1.49;0.43;1.5;1.5;2
4;3;resource_vis>assignment_vis>resource_vis;545;633768;378044.71;25646;545;545;1.38;0.51;1.5;1.5;2
4;3;resource_vis>assignment_vis>assignment_vis;1114;633934;320246.16;72302;1114;1114;1.4;0.5;1.5;1.5;2
4;3;resource_vis>assignment_vis>assignment_try;1635;633934;271987.75;64443;1635;1635;1.42;0.5;1.5;1.5;2
4;3;resource_vis>assignment_vis>assignment_sub;1798;633943;271469.79;101134;1798;1798;1.42;0.5;1.5;1.5;2
4;3;resource_vis>assignment_vis>forum_vis_SOME;178;632929;435103.76;2130;178;178;1.48;0.44;1.5;1.5;2
4;3;resource_vis>assignment_vis>forum_vis;346;633761;400716.4;14438;346;346;1.41;0.51;1.5;1.5;2
4;3;resource_vis>resource_vis>assignment_vis;1079;633934;331276.53;70800;1079;1079;1.4;0.51;1.5;1.5;2
4;3;resource_vis>resource_vis>assignment_try;919;633934;330717.26;33960;919;919;1.4;0.51;1.5;1.5;2
4;3;resource_vis>resource_vis>assignment_sub;1102;633934;327495.35;61137;1102;1102;1.4;0.51;1.5;1.5;2
4;3;resource_vis>resource_vis>resource_vis;500;633768;373570.16;26198;500;500;1.39;0.51;1.5;1.5;2
4;3;resource_vis>resource_vis>forum_vis_SOME;250;632738;397079.36;10044;250;250;1.52;0.44;1.5;1.5;2
4;3;resource_vis>resource_vis>forum_vis;441;633466;374745.41;29950;441;441;1.44;0.49;1.5;1.5;2
