sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;372;690319;535938.0295698924;2426;10;372;372;1.27 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;434;690319;536939.2211981567;2713;11;434;434;1.27 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>resource_vis;168;690584;509000.88095238095;336;2;168;168;1.24 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis;236;690598;519683.27118644066;1162;6;236;236;1.22 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;368;690598;489501.3831521739;1949;9;368;368;1.24 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>forum_vis>assignment_sub;206;690598;535892.5873786408;206;1;206;206;1.27 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;340;690540;522117.7029411765;987;4;340;340;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis;195;690540;536380.0923076923;390;2;195;195;1.25 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_sub;218;690598;502138.2155963303;386;2;218;218;1.23 (+- 0.53);1.0;1.0;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;325;690598;497100.5261538462;1357;6;325;325;1.22 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis;219;690598;516377.5068493151;438;2;219;219;1.25 (+- 0.55);1.5;1.0;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis;232;690319;519624.9396551724;802;4;232;232;1.24 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_sub;276;690319;508346.76086956525;877;4;276;276;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_try>assignment_sub;183;690319;500704.9289617486;183;1;183;183;1.24 (+- 0.54);1.0;1.0;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;201;690598;526867.0945273632;201;1;201;201;1.26 (+- 0.55);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis;180;690598;523595.35555555555;360;2;180;180;1.29 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;220;690598;519117.31363636366;400;2;220;220;1.28 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;300;690540;511855.14666666667;869;4;300;300;1.24 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis;168;690526;524013.53571428574;336;2;168;168;1.26 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub>assignment_sub;175;690540;524163.6057142857;175;1;175;175;1.25 (+- 0.52);1.5;1.0;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis;210;690584;524821.7333333333;420;2;210;210;1.27 (+- 0.55);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;287;690598;508762.42160278745;884;4;287;287;1.23 (+- 0.55);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;171;690598;517649.3918128655;171;1;171;171;1.21 (+- 0.54);1.0;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;201;690598;529807.527363184;201;1;201;201;1.20 (+- 0.55);1.0;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;199;690598;543986.9899497487;199;1;199;199;1.32 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis;208;690598;511562.57692307694;778;4;208;208;1.28 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;252;690598;509103.53571428574;1003;5;252;252;1.28 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis;182;690598;536768.2197802198;364;2;182;182;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;213;690598;526514.6009389671;395;2;213;213;1.29 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_sub;187;690451;541886.2139037433;187;1;187;187;1.30 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis;178;690385;547622.6741573034;356;2;178;178;1.28 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;236;690497;533003.6694915254;576;3;236;236;1.29 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub>assignment_vis>assignment_sub;169;690282;585500.2130177515;169;1;169;169;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub>assignment_sub;168;690282;594971.1428571428;168;1;168;168;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis;289;690561;554629.4429065743;1760;8;289;289;1.26 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;392;690584;544133.793367347;1906;8;392;392;1.28 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>resource_vis>assignment_sub;197;690516;540361.6700507614;197;1;197;197;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_try>assignment_sub;194;690282;560417.4793814434;194;1;194;194;1.29 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis;172;690305;552661.3837209302;344;2;172;172;1.24 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;238;690526;516415.0714285714;578;3;238;238;1.26 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;213;690540;526001.6103286385;213;1;213;213;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;211;690358;546877.1469194313;752;4;211;211;1.25 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;278;690584;526719.5791366906;1036;5;278;278;1.27 (+- 0.54);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;178;690516;550356.3314606742;178;1;178;178;1.21 (+- 0.53);1.0;1.5;2
7;assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;183;690584;536940.7759562841;183;1;183;183;1.23 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;180;690540;536531.2555555556;180;1;180;180;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;204;690438;546138.6715686275;384;2;204;204;1.31 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;232;690598;522027.8448275862;774;4;232;232;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;180;690438;552643.3166666667;360;2;180;180;1.31 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;170;690554;549855.0;170;1;170;170;1.33 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;170;690266;499169.7588235294;170;1;170;170;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;232;690416;500436.9137931034;1584;8;232;232;1.27 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;265;690598;493560.8377358491;1445;7;265;265;1.27 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;180;690598;526713.3166666667;360;2;180;180;1.29 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;169;690266;489094.449704142;169;1;169;169;1.29 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;195;690598;551356.676923077;195;1;195;195;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;201;690230;545404.8009950249;201;1;201;201;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;189;690164;560195.4973544973;378;2;189;189;1.28 (+- 0.48);1.5;1.5;2
7;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;251;690385;543484.8924302789;618;3;251;251;1.27 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;235;690282;592441.3234042553;421;2;235;235;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;310;690561;570901.5612903226;2220;10;310;310;1.29 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;415;690561;557984.1855421687;2562;11;415;415;1.27 (+- 0.53);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;186;690282;594349.5053763441;372;2;186;186;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;223;690282;592163.6547085202;571;3;223;223;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;219;690516;566695.908675799;219;1;219;219;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;215;690282;573260.3162790698;215;1;215;215;1.28 (+- 0.49);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;167;690516;577145.4191616767;167;1;167;167;1.22 (+- 0.52);1.5;1.5;2
7;assignment_vis>assignment_sub>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;189;690416;524328.6613756614;189;1;189;189;1.32 (+- 0.49);1.5;1.5;2
7;assignment_vis>assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;178;690416;523981.43258426967;178;1;178;178;1.32 (+- 0.49);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis;198;690048;556719.9090909091;396;2;198;198;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;259;690305;549544.3745173746;629;3;259;259;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>resource_vis>assignment_sub;172;690237;560399.4186046511;172;1;172;172;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;190;690526;546990.7210526316;190;1;190;190;1.29 (+- 0.53);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;198;690451;545269.8383838384;198;1;198;198;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;178;690137;560438.8876404495;178;1;178;178;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;239;690137;542922.9246861924;1164;6;239;239;1.26 (+- 0.53);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;301;690358;539290.0398671096;1292;6;301;301;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;193;690000;546956.5025906736;193;1;193;193;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;162;690451;551625.3888888889;162;1;162;162;1.30 (+- 0.49);1.5;1.5;2
7;assignment_vis>resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;188;690269;530702.914893617;188;1;188;188;1.31 (+- 0.52);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;192;690416;538384.1927083334;362;2;192;192;1.32 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;164;690416;513852.0975609756;164;1;164;164;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;170;690416;538789.4529411765;340;2;170;170;1.32 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;228;690438;530917.7280701754;761;4;228;228;1.31 (+- 0.50);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;173;690416;514036.0751445087;173;1;173;173;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;234;690598;516093.23076923075;975;5;234;234;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;183;690416;536301.7923497268;366;2;183;183;1.30 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;180;690540;534794.2944444445;180;1;180;180;1.31 (+- 0.49);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;283;690416;493378.3957597173;3140;16;283;283;1.26 (+- 0.53);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;203;690416;522505.3645320197;756;4;203;203;1.32 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;175;690266;514729.44;350;2;175;175;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;246;690416;502410.3617886179;2760;14;246;246;1.25 (+- 0.54);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis;171;690266;503874.0760233918;342;2;171;171;1.31 (+- 0.50);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;191;690266;503664.2827225131;537;3;191;191;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_vis>assignment_sub;177;690554;525123.9152542372;177;1;177;177;1.34 (+- 0.47);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;182;690266;502091.76373626373;353;2;182;182;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;172;690266;502029.77906976745;334;2;172;172;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis;162;690266;514629.06790123455;324;2;162;162;1.31 (+- 0.50);1.5;1.5;2
7;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;178;690416;553602.2808988764;178;1;178;178;1.30 (+- 0.54);1.5;1.5;2
7;assignment_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;164;690266;516017.68902439025;326;2;164;164;1.31 (+- 0.50);1.5;1.5;2
7;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;222;690048;560271.027027027;222;1;222;222;1.28 (+- 0.53);1.5;1.5;2
7;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;200;689988;550557.185;400;2;200;200;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;257;690164;552965.859922179;646;3;257;257;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;171;690164;566162.8771929825;171;1;171;171;1.25 (+- 0.50);1.5;1.5;2
7;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;202;690164;570140.405940594;404;2;202;202;1.28 (+- 0.52);1.5;1.5;2
7;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;263;690164;558456.8060836502;663;3;263;263;1.27 (+- 0.53);1.5;1.5;2
7;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;187;690186;571062.7540106951;187;1;187;187;1.25 (+- 0.50);1.5;1.5;2
7;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;187;689253;543237.1978609626;187;1;187;187;1.24 (+- 0.54);1.5;1.5;2
7;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;171;690416;494539.8830409357;171;1;171;171;1.25 (+- 0.56);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;208;690164;552002.8653846154;208;1;208;208;1.28 (+- 0.52);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;228;690164;559497.6578947369;1164;6;228;228;1.27 (+- 0.54);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;304;690164;542889.1907894737;1492;7;304;304;1.27 (+- 0.53);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;181;690164;562799.2596685083;181;1;181;181;1.28 (+- 0.51);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;199;690106;558593.2763819095;199;1;199;199;1.27 (+- 0.50);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;167;690000;562194.4251497006;167;1;167;167;1.24 (+- 0.51);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;183;684857;549858.0765027322;183;1;183;183;1.27 (+- 0.51);1.5;1.5;2
7;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;179;690416;551951.5027932961;179;1;179;179;1.32 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;168;690416;528793.8333333334;168;1;168;168;1.31 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;194;690416;518577.6082474227;544;3;194;194;1.31 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis;172;690416;522595.74418604653;344;2;172;172;1.31 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;212;690416;534372.5518867924;553;3;212;212;1.33 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>forum_vis>assignment_sub;168;690416;536497.1845238095;168;1;168;168;1.27 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis;178;690416;523838.88764044945;356;2;178;178;1.31 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;200;690416;516129.535;553;3;200;200;1.30 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;171;690416;544280.9766081871;342;2;171;171;1.33 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;226;690416;533393.1371681415;942;5;226;226;1.32 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;195;690416;519137.93333333335;538;3;195;195;1.28 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis;175;690416;526074.7885714286;350;2;175;175;1.31 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_vis>assignment_sub;192;690540;525022.71875;192;1;192;192;1.31 (+- 0.50);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;194;690358;530765.587628866;360;2;194;194;1.32 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;251;690416;514260.08366533864;1745;9;251;251;1.30 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;193;690416;539628.3626943005;724;4;193;193;1.32 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis;168;690416;531987.9464285715;336;2;168;168;1.31 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis;198;690266;497816.76767676766;1436;8;198;198;1.27 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;212;690266;492317.5188679245;1656;9;212;212;1.26 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;264;690416;499274.35984848486;7162;38;264;264;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;296;690416;487884.1418918919;7207;38;296;296;1.25 (+- 0.55);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;216;690416;522127.68981481483;1860;10;216;216;1.29 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;199;690238;495850.24623115576;1808;10;199;199;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;166;690276;514380.9819277108;166;1;166;166;1.30 (+- 0.55);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;212;690266;484565.31603773584;1452;8;212;212;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis;180;690238;507048.22777777776;1036;6;180;180;1.30 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;164;690238;506236.8719512195;164;1;164;164;1.31 (+- 0.51);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;195;690266;492798.9948717949;1062;6;195;195;1.28 (+- 0.52);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis;184;690266;501892.92391304346;1040;6;184;184;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;164;690238;501607.0426829268;164;1;164;164;1.31 (+- 0.51);1.5;1.5;2
7;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_participation>assignment_sub;166;690266;497398.0421686747;166;1;166;166;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis;177;690238;512404.6892655367;684;4;177;177;1.29 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;194;690266;501224.90721649484;1053;6;194;194;1.28 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_participation>assignment_sub;163;690266;502138.76687116566;163;1;163;163;1.28 (+- 0.54);1.5;1.5;2
7;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;171;690267;555531.730994152;171;1;171;171;1.32 (+- 0.53);1.5;1.5;2
7;forum_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;167;690598;530527.0778443114;167;1;167;167;1.32 (+- 0.52);1.5;1.5;2
