sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
3;assignment_sub_START>assignment_vis_START>assignment_vis_START;306;690482;460498.44444444444;2962;13;306;306;1.29 (+- 0.50);1.5;1.5;2
3;assignment_sub_START>assignment_vis_START>forum_vis_START;191;690438;524218.71204188484;1688;10;191;191;1.28 (+- 0.49);1.5;1.5;2
3;assignment_sub_START>assignment_vis_START>forum_vis_END;199;690506;597549.9396984924;2888;16;199;199;1.28 (+- 0.50);1.5;1.5;2
3;assignment_sub_START>assignment_vis_START>resource_vis_END;339;690528;596937.3038348083;17726;78;339;339;1.22 (+- 0.50);1.5;1.5;2
3;assignment_sub_START>assignment_vis_END>assignment_try_END;794;690598;594537.6700251889;127699;408;794;794;1.22 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>assignment_vis_END>assignment_vis_END;718;690598;596691.9944289693;117806;414;718;718;1.25 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>assignment_vis_END>assignment_sub_END;947;690598;590505.2312565998;162857;535;947;947;1.23 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>assignment_vis_END>forum_vis_END;181;690506;600910.3812154696;1436;8;181;181;1.27 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>assignment_vis_END>resource_vis_END;295;690528;600009.5796610169;13894;66;295;295;1.23 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>assignment_try_END>assignment_vis_END;593;690319;597014.7824620573;77500;248;593;593;1.25 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>assignment_try_END>assignment_sub_END;794;690598;594537.6700251889;121898;378;794;794;1.22 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>assignment_try_END>assignment_try_END;405;690303;601934.787654321;46720;136;405;405;1.26 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>assignment_sub_END>assignment_vis_END;539;690303;602076.6920222634;65624;208;539;539;1.27 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>assignment_sub_END>assignment_try_END;398;690303;601617.1055276382;46480;136;398;398;1.26 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>assignment_sub_END>assignment_sub_END;539;690303;602076.6920222634;64252;200;539;539;1.27 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>assignment_try_START>assignment_sub_START;226;690185;220579.00884955752;1692;8;226;226;1.25 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>assignment_try_START>assignment_vis_START;190;690157;443861.1789473684;760;4;190;190;1.30 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>assignment_try_START>assignment_vis_END;185;690230;581518.1135135135;1480;8;185;185;1.27 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>assignment_try_START>assignment_sub_END;186;690230;580984.6612903225;1484;8;186;186;1.27 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>forum_vis_START>assignment_vis_END;200;690438;591755.755;2784;16;200;200;1.28 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>forum_vis_START>assignment_try_END;164;690296;591748.1219512195;1312;8;164;164;1.26 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>forum_vis_START>assignment_sub_END;201;690438;591211.1791044776;2790;16;201;201;1.28 (+- 0.51);1.5;1.5;2
3;assignment_sub_START>forum_vis_END>assignment_vis_END;227;690506;598192.6563876652;4484;24;227;227;1.26 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>forum_vis_END>assignment_try_END;168;690506;598107.25;1344;8;168;168;1.24 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>forum_vis_END>assignment_sub_END;229;690506;598191.3930131005;4506;24;229;229;1.27 (+- 0.53);1.5;1.5;2
3;assignment_sub_START>resource_vis_END>assignment_vis_END;373;690528;597146.0509383378;27662;128;373;373;1.22 (+- 0.52);1.5;1.5;2
3;assignment_sub_START>resource_vis_END>assignment_try_END;271;690528;600745.2693726937;14320;70;271;271;1.19 (+- 0.53);1.0;1.5;2
3;assignment_sub_START>resource_vis_END>assignment_sub_END;384;690528;596674.5729166666;26297;120;384;384;1.22 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_try_END>assignment_vis_END;968;690540;466196.0506198347;100978;338;968;968;1.26 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_try_END>assignment_sub_END;1324;690598;451185.3262839879;179090;572;1324;1324;1.21 (+- 0.54);1.0;1.5;2
3;assignment_vis_END>assignment_try_END>assignment_try_END;701;690319;457930.1997146933;56238;172;701;701;1.27 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_try_END>forum_vis_END;170;689458;480082.46470588236;674;4;170;170;1.33 (+- 0.48);1.5;1.5;2
3;assignment_vis_END>assignment_try_END>resource_vis_END;265;688962;465316.3245283019;1796;8;265;265;1.21 (+- 0.54);1.5;1.5;2
3;assignment_vis_END>assignment_vis_END>assignment_sub_END;1150;690598;474978.6539130435;157363;561;1150;1150;1.25 (+- 0.53);1.5;1.5;2
3;assignment_vis_END>assignment_vis_END>assignment_vis_END;645;690598;485452.08682170545;65682;280;645;645;1.27 (+- 0.51);1.5;1.5;2
3;assignment_vis_END>assignment_vis_END>assignment_try_END;848;690598;462324.69221698114;90338;315;848;848;1.25 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_vis_END>forum_vis_END;181;690598;496979.24861878454;722;4;181;181;1.28 (+- 0.51);1.5;1.5;2
3;assignment_vis_END>assignment_vis_END>resource_vis_END;204;690598;488023.03921568627;800;4;204;204;1.22 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_sub_END>assignment_vis_END;891;690554;475954.76767676766;88990;296;891;891;1.27 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_sub_END>assignment_try_END;691;690540;459046.57597684517;59448;188;691;691;1.27 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>assignment_sub_END>assignment_sub_END;891;690554;475954.76767676766;85161;277;891;891;1.27 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>forum_vis_END>assignment_vis_END;289;690598;492956.15224913496;4250;22;289;289;1.26 (+- 0.53);1.5;1.5;2
3;assignment_vis_END>forum_vis_END>assignment_try_END;212;690598;478697.0613207547;846;4;212;212;1.24 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>forum_vis_END>assignment_sub_END;293;690598;491848.53924914676;4109;21;293;293;1.27 (+- 0.53);1.5;1.5;2
3;assignment_vis_END>resource_vis_END>assignment_vis_END;478;690598;462370.1610878661;21615;98;478;478;1.23 (+- 0.53);1.5;1.5;2
3;assignment_vis_END>resource_vis_END>assignment_try_END;338;690598;441581.76923076925;10542;54;338;338;1.22 (+- 0.52);1.5;1.5;2
3;assignment_vis_END>resource_vis_END>assignment_sub_END;495;690598;462841.07272727275;21885;99;495;495;1.23 (+- 0.53);1.5;1.5;2
3;assignment_try_END>assignment_vis_END>assignment_sub_END;968;690540;466196.0506198347;96044;315;968;968;1.26 (+- 0.52);1.5;1.5;2
3;assignment_try_END>assignment_vis_END>assignment_vis_END;473;690319;475012.2684989429;24680;100;473;473;1.29 (+- 0.50);1.5;1.5;2
3;assignment_try_END>assignment_vis_END>assignment_try_END;701;690319;457930.1997146933;56828;174;701;701;1.27 (+- 0.52);1.5;1.5;2
3;assignment_try_END>assignment_sub_END>assignment_vis_END;781;690319;462114.82970550575;63030;188;781;781;1.27 (+- 0.52);1.5;1.5;2
3;assignment_try_END>assignment_sub_END>assignment_try_END;651;690319;452860.93394777266;49272;144;651;651;1.26 (+- 0.52);1.5;1.5;2
3;assignment_try_END>assignment_sub_END>assignment_sub_END;781;690319;462114.82970550575;61250;180;781;781;1.27 (+- 0.52);1.5;1.5;2
3;assignment_try_END>assignment_try_END>assignment_vis_END;242;690027;476734.0702479339;5000;24;242;242;1.35 (+- 0.50);1.5;1.5;2
3;assignment_try_END>assignment_try_END>assignment_sub_END;701;690319;457930.1997146933;55942;170;701;701;1.27 (+- 0.52);1.5;1.5;2
3;assignment_try_END>forum_vis_END>assignment_vis_END;167;689458;481534.6107784431;668;4;167;167;1.32 (+- 0.48);1.5;1.5;2
3;assignment_try_END>forum_vis_END>assignment_sub_END;170;689458;480082.46470588236;674;4;170;170;1.33 (+- 0.48);1.5;1.5;2
3;assignment_try_END>resource_vis_END>assignment_vis_END;246;688962;463867.76829268294;1724;8;246;246;1.22 (+- 0.53);1.5;1.5;2
3;assignment_try_END>resource_vis_END>assignment_sub_END;265;688962;465316.3245283019;1796;8;265;265;1.21 (+- 0.54);1.5;1.5;2
3;assignment_sub_END>assignment_vis_END>assignment_try_END;691;690540;459046.57597684517;57208;176;691;691;1.27 (+- 0.52);1.5;1.5;2
3;assignment_sub_END>assignment_vis_END>assignment_vis_END;330;690451;466891.2484848485;12968;64;330;330;1.30 (+- 0.49);1.5;1.5;2
3;assignment_sub_END>assignment_vis_END>assignment_sub_END;891;690554;475954.76767676766;83741;273;891;891;1.27 (+- 0.52);1.5;1.5;2
3;assignment_sub_END>assignment_try_END>assignment_vis_END;219;690451;472970.56621004565;4696;24;219;219;1.35 (+- 0.49);1.5;1.5;2
3;assignment_sub_END>assignment_try_END>assignment_sub_END;691;690540;459046.57597684517;57208;176;691;691;1.27 (+- 0.52);1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_vis_START;429;690305;471131.1421911422;17995;82;429;429;1.25 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_vis_END;374;690305;591647.577540107;27359;129;374;374;1.25 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_sub_END;374;690305;591647.577540107;22574;105;374;374;1.25 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_try_END;300;690305;595937.19;15802;76;300;300;1.23 (+- 0.55);1.5;1.5;2
3;resource_vis_START>assignment_sub_START>resource_vis_END;223;690249;596250.1121076234;5220;28;223;223;1.24 (+- 0.53);1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_try_START;488;690249;369005.43647540984;12045;54;488;488;1.12 (+- 0.63);1.0;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_sub_START;584;690305;371190.43493150687;21241;94;584;584;1.11 (+- 0.62);1.0;1.5;2
3;resource_vis_START>assignment_vis_START>resource_vis_START;167;689954;438495.2215568862;167;1;167;167;1.18 (+- 0.58);1.0;1.0;2
3;resource_vis_START>assignment_vis_START>assignment_vis_START;473;690305;450283.1966173361;21975;100;473;473;1.21 (+- 0.58);1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_vis_END;459;690526;583073.4553376907;46709;218;459;459;1.24 (+- 0.53);1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_sub_END;460;690526;582854.3739130435;39469;183;460;460;1.24 (+- 0.53);1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_try_END;363;690526;586317.6198347107;25936;124;363;363;1.23 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_vis_START>resource_vis_END;263;690470;589118.8631178708;9204;48;263;263;1.24 (+- 0.51);1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_sub_START;445;690249;347904.0382022472;9284;42;445;445;1.10 (+- 0.64);1.0;1.5;2
3;resource_vis_START>assignment_try_START>assignment_vis_START;366;690249;435837.04644808744;10820;52;366;366;1.22 (+- 0.58);1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_vis_END;297;690249;588017.0404040404;12732;62;297;297;1.26 (+- 0.55);1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_sub_END;298;690249;587662.2718120805;11210;54;298;298;1.26 (+- 0.55);1.5;1.5;2
3;resource_vis_START>assignment_try_START>resource_vis_END;182;690249;593317.6648351648;2076;12;182;182;1.26 (+- 0.53);1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_try_END;223;690249;591932.5784753363;6988;36;223;223;1.26 (+- 0.55);1.5;1.5;2
3;resource_vis_START>forum_vis_START>assignment_vis_START;178;690526;439365.0224719101;178;1;178;178;1.22 (+- 0.57);1.5;1.5;2
3;resource_vis_START>forum_vis_START>assignment_vis_END;164;690526;579145.3414634146;328;2;164;164;1.26 (+- 0.51);1.5;1.5;2
3;resource_vis_START>forum_vis_START>assignment_sub_END;164;690526;579145.3414634146;328;2;164;164;1.26 (+- 0.51);1.5;1.5;2
3;resource_vis_START>assignment_vis_END>assignment_sub_END;511;690526;578564.9138943248;45076;209;511;511;1.22 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_vis_END>assignment_try_END;404;690526;582459.6509900991;26847;129;404;404;1.21 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_vis_END>assignment_vis_END;389;690470;585124.763496144;29170;140;389;389;1.26 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_vis_END>resource_vis_END;218;690249;588387.4908256881;4028;22;218;218;1.21 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_sub_END>assignment_vis_END;267;690470;590006.3258426966;10900;56;267;267;1.29 (+- 0.51);1.5;1.5;2
3;resource_vis_START>assignment_sub_END>assignment_try_END;189;690470;589719.0;4240;24;189;189;1.29 (+- 0.53);1.5;1.5;2
3;resource_vis_START>assignment_sub_END>assignment_sub_END;267;690470;590006.3258426966;10900;56;267;267;1.29 (+- 0.51);1.5;1.5;2
3;resource_vis_START>assignment_try_END>assignment_sub_END;404;690526;582459.6509900991;26086;125;404;404;1.21 (+- 0.54);1.5;1.5;2
3;resource_vis_START>assignment_try_END>assignment_vis_END;297;690470;587280.1818181818;13800;68;297;297;1.26 (+- 0.52);1.5;1.5;2
3;resource_vis_START>assignment_try_END>assignment_try_END;182;690249;592653.7472527473;4136;24;182;182;1.29 (+- 0.52);1.5;1.5;2
3;resource_vis_START>resource_vis_END>assignment_vis_END;280;690470;582726.2214285714;8218;42;280;280;1.22 (+- 0.53);1.5;1.5;2
3;resource_vis_START>resource_vis_END>assignment_try_END;197;690470;588171.8781725889;1840;10;197;197;1.19 (+- 0.52);1.0;1.5;2
3;resource_vis_START>resource_vis_END>assignment_sub_END;286;690470;582257.5944055944;8610;44;286;286;1.22 (+- 0.53);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_vis_START;259;690584;469161.03861003864;1404;7;259;259;1.26 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_sub_START;257;690305;399626.16342412453;1308;7;257;257;1.20 (+- 0.60);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_try_START;251;690438;407154.577689243;1312;7;251;251;1.24 (+- 0.60);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_vis_END;282;690584;575415.4007092199;3606;18;282;282;1.29 (+- 0.53);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_sub_END;283;690584;575086.3568904593;3212;16;283;283;1.29 (+- 0.53);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>forum_vis_START;178;690267;478058.6460674157;178;1;178;178;1.26 (+- 0.54);1.5;1.5;2
3;forum_vis_START>assignment_vis_START>assignment_try_END;215;690584;577350.1023255814;1520;8;215;215;1.29 (+- 0.53);1.5;1.5;2
3;forum_vis_START>assignment_sub_START>assignment_vis_START;173;690305;499207.21965317917;344;2;173;173;1.30 (+- 0.51);1.5;1.5;2
3;forum_vis_START>assignment_sub_START>assignment_vis_END;162;690305;590515.438271605;648;4;162;162;1.28 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_sub_START>assignment_sub_END;162;690305;590515.438271605;648;4;162;162;1.28 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_try_START>assignment_sub_START;213;690203;374338.0093896714;424;2;213;213;1.19 (+- 0.62);1.5;1.5;2
3;forum_vis_START>assignment_try_START>assignment_vis_START;187;690424;471005.39037433156;373;2;187;187;1.30 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_try_START>assignment_vis_END;164;690438;584382.4146341464;656;4;164;164;1.34 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_try_START>assignment_sub_END;165;690438;583763.7090909091;658;4;165;165;1.34 (+- 0.56);1.5;1.5;2
3;forum_vis_START>assignment_vis_END>assignment_sub_END;374;690584;569960.5374331551;13869;72;374;374;1.27 (+- 0.52);1.5;1.5;2
3;forum_vis_START>assignment_vis_END>assignment_try_END;300;690584;571038.0533333333;8284;45;300;300;1.27 (+- 0.53);1.5;1.0;2
3;forum_vis_START>assignment_vis_END>assignment_vis_END;296;690482;577157.6385135135;6994;36;296;296;1.31 (+- 0.51);1.5;1.5;2
3;forum_vis_START>assignment_sub_END>assignment_vis_END;220;690252;577841.9227272727;2964;16;220;220;1.34 (+- 0.49);1.5;1.0;2
3;forum_vis_START>assignment_sub_END>assignment_sub_END;220;690252;577841.9227272727;2964;16;220;220;1.34 (+- 0.49);1.5;1.0;2
3;forum_vis_START>assignment_sub_END>assignment_try_END;166;690238;573639.1325301204;1328;8;166;166;1.33 (+- 0.49);1.5;1.0;2
3;forum_vis_START>forum_vis_START>assignment_vis_START;200;690267;436846.56;200;1;200;200;1.25 (+- 0.55);1.5;1.5;2
3;forum_vis_START>forum_vis_START>assignment_vis_END;209;690267;571924.6889952153;1430;8;209;209;1.30 (+- 0.50);1.5;1.5;2
3;forum_vis_START>forum_vis_START>assignment_try_END;169;690266;573341.6331360947;676;4;169;169;1.29 (+- 0.51);1.5;1.5;2
3;forum_vis_START>forum_vis_START>assignment_sub_END;209;690267;571924.6889952153;1263;7;209;209;1.30 (+- 0.50);1.5;1.5;2
3;forum_vis_START>assignment_try_END>assignment_sub_END;300;690584;571038.0533333333;7772;42;300;300;1.27 (+- 0.53);1.5;1.0;2
3;forum_vis_START>assignment_try_END>assignment_vis_END;228;690238;572226.3464912281;3032;16;228;228;1.32 (+- 0.49);1.5;1.5;2
3;forum_vis_START>assignment_try_END>assignment_try_END;164;690017;574042.4451219512;1312;8;164;164;1.33 (+- 0.49);1.5;1.0;2
3;forum_vis_START>forum_participation_START>forum_vis_START;170;690266;475897.4;170;1;170;170;1.28 (+- 0.54);1.5;1.5;2
3;forum_vis_START>forum_vis_END>assignment_vis_END;205;690482;573787.424390244;1078;6;205;205;1.31 (+- 0.52);1.5;1.5;2
3;forum_vis_START>forum_vis_END>assignment_try_END;166;690276;570340.0120481928;664;4;166;166;1.32 (+- 0.52);1.5;1.5;2
3;forum_vis_START>forum_vis_END>assignment_sub_END;205;690482;573787.424390244;1078;6;205;205;1.31 (+- 0.52);1.5;1.5;2
3;forum_vis_START>resource_vis_END>assignment_vis_END;167;690296;578328.239520958;334;2;167;167;1.30 (+- 0.52);1.5;1.5;2
3;forum_vis_START>resource_vis_END>assignment_sub_END;170;690296;577616.1529411764;337;2;170;170;1.29 (+- 0.52);1.5;1.5;2
3;forum_vis_END>assignment_vis_END>assignment_vis_END;242;690598;519076.173553719;1602;8;242;242;1.31 (+- 0.52);1.5;1.5;2
3;forum_vis_END>assignment_vis_END>assignment_try_END;287;690598;483514.7909407666;3166;16;287;287;1.25 (+- 0.52);1.5;1.5;2
3;forum_vis_END>assignment_vis_END>assignment_sub_END;368;690598;494324.39130434784;8500;42;368;368;1.26 (+- 0.52);1.5;1.5;2
3;forum_vis_END>forum_vis_END>assignment_vis_END;205;690598;509537.7756097561;742;4;205;205;1.33 (+- 0.53);1.5;1.5;2
3;forum_vis_END>forum_vis_END>assignment_sub_END;206;690598;509246.5970873786;744;4;206;206;1.33 (+- 0.52);1.5;1.5;2
3;forum_vis_END>forum_participation_END>assignment_vis_END;167;690133;507919.41916167666;334;2;167;167;1.31 (+- 0.53);1.5;1.5;2
3;forum_vis_END>forum_participation_END>assignment_sub_END;167;690133;507919.41916167666;334;2;167;167;1.31 (+- 0.53);1.5;1.5;2
3;forum_vis_END>assignment_try_END>assignment_sub_END;287;690598;483514.7909407666;3167;16;287;287;1.25 (+- 0.52);1.5;1.5;2
3;forum_vis_END>assignment_try_END>assignment_vis_END;190;690540;506414.3947368421;760;4;190;190;1.29 (+- 0.52);1.5;1.5;2
3;forum_participation_END>assignment_vis_END>assignment_sub_END;167;690133;507919.41916167666;334;2;167;167;1.31 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_vis_END>assignment_try_END;458;690598;448480.4192139738;23159;107;458;458;1.22 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_vis_END>assignment_sub_END;617;690598;466191.2463533225;44685;199;617;617;1.23 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_vis_END>assignment_vis_END;390;690598;483546.5025641026;21372;104;390;390;1.26 (+- 0.52);1.5;1.5;2
3;resource_vis_END>assignment_try_END>assignment_sub_END;467;690598;449839.3683083512;23940;111;467;467;1.22 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_try_END>assignment_vis_END;298;690540;462946.3020134228;10412;54;298;298;1.28 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_try_END>assignment_try_END;208;690319;444685.4903846154;3176;16;208;208;1.30 (+- 0.53);1.5;1.5;2
3;resource_vis_END>assignment_sub_END>assignment_vis_END;329;690540;475934.0121580547;13714;68;329;329;1.28 (+- 0.52);1.5;1.5;2
3;resource_vis_END>assignment_sub_END>assignment_try_END;252;690540;451769.2380952381;5624;28;252;252;1.28 (+- 0.52);1.5;1.5;2
3;resource_vis_END>assignment_sub_END>assignment_sub_END;329;690540;475934.0121580547;13714;68;329;329;1.28 (+- 0.52);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START;901;690598;484107.8102108768;36016;120;901;901;1.24 (+- 0.53);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END;824;690598;588961.2463592233;56021;182;824;824;1.23 (+- 0.53);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END;720;690598;593362.95;45234;144;720;720;1.23 (+- 0.54);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END;825;690598;588831.9551515152;49405;155;825;825;1.23 (+- 0.53);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_START;256;690185;278682.7109375;906;4;256;256;1.27 (+- 0.53);1.5;1.5;2
4;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_START;231;690185;185824.54545454544;856;4;231;231;1.25 (+- 0.53);1.5;1.5;2
